Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,WHH,WHD,WHA,Season,current_points_H,current_points_A,total_points_H,total_points_A
2023-02-12,Man City,Aston Villa,3,1,H,3,0,H,R Jones,17,6,9,2,13,14,8,4,1,2,0,0,1.25,6.5,11.0,1.24,6.0,12.0,2022/2023,45,28,1400,764
2023-02-13,Liverpool,Everton,2,0,H,1,0,H,S Hooper,15,6,6,1,8,16,3,3,1,3,0,0,1.5,4.33,6.5,1.52,4.2,6.0,2022/2023,29,18,1407,1065
2023-02-15,Arsenal,Man City,1,3,A,1,1,D,A Taylor,10,9,1,6,11,15,1,3,2,3,0,0,2.9,3.5,2.35,2.88,3.4,2.4,2022/2023,51,48,1419,1403
2023-02-18,Aston Villa,Arsenal,2,4,A,2,1,H,S Hooper,7,20,5,5,13,4,2,9,2,1,0,0,4.5,3.6,1.5,4.33,3.6,1.8,2022/2023,28,51,764,1419
2023-02-18,Brentford,Crystal Palace,1,1,D,0,0,D,P Tierney,12,10,5,4,10,8,2,6,2,2,0,0,1.83,3.5,4.5,1.85,3.4,4.4,2022/2023,34,25,80,462
2023-02-18,Brighton,Fulham,0,1,A,0,0,D,D England,21,5,7,2,12,14,10,2,0,5,0,0,1.65,3.8,5.5,1.67,3.8,5.0,2022/2023,35,35,244,583
2023-02-18,Chelsea,Southampton,0,1,A,0,1,A,D Coote,17,8,5,5,16,24,8,2,3,6,0,0,1.4,4.75,8.5,1.38,4.5,9.0,2022/2023,31,15,1504,570
2023-02-18,Everton,Leeds,1,0,H,0,0,D,A Madley,15,8,6,0,8,6,6,4,2,3,0,0,2.4,3.3,3.0,2.45,3.25,2.9,2022/2023,18,19,1065,149
2023-02-18,Nott'm Forest,Man City,1,1,D,0,1,A,G Scott,4,26,1,6,8,6,0,10,1,0,0,0,8.5,5.5,1.3,10.0,5.5,1.29,2022/2023,24,51,24,1406
2023-02-18,Wolves,Bournemouth,0,1,A,0,0,D,M Salisbury,15,5,4,1,12,10,12,2,3,3,0,0,1.67,3.6,6.0,1.67,3.7,5.25,2022/2023,23,18,371,229
2023-02-18,Newcastle,Liverpool,0,2,A,0,2,A,A Taylor,14,13,4,7,3,8,6,7,1,1,1,0,2.5,3.5,2.7,2.5,3.4,2.7,2022/2023,41,32,823,1410
2023-02-19,Man United,Leicester,3,0,H,1,0,H,S Attwell,26,19,8,3,9,9,6,6,0,2,0,0,1.62,4.33,5.25,1.6,4.2,5.0,2022/2023,46,24,1504,502
2023-02-19,Tottenham,West Ham,2,0,H,0,0,D,M Oliver,16,6,6,1,16,10,4,7,2,1,0,0,1.75,3.6,4.75,1.83,3.6,4.2,2022/2023,39,20,1260,778
2023-02-24,Fulham,Wolves,1,1,D,0,1,A,M Oliver,10,8,5,2,12,17,4,3,2,0,0,0,2.5,3.2,3.0,2.5,3.2,2.9,2022/2023,38,23,586,371
2023-02-25,Everton,Aston Villa,0,2,A,0,0,D,A Taylor,15,9,5,5,12,12,5,1,2,1,0,0,2.5,3.2,3.0,2.5,3.2,2.9,2022/2023,21,28,1068,764
2023-02-25,Leeds,Southampton,1,0,H,0,0,D,P Bankes,14,8,4,2,15,13,9,2,2,4,0,0,1.95,3.5,4.0,1.95,3.5,3.8,2022/2023,19,18,149,573
2023-02-25,Leicester,Arsenal,0,1,A,0,0,D,C Pawson,1,10,0,2,14,9,0,8,0,1,0,0,4.75,4.0,1.7,4.6,3.9,1.7,2022/2023,24,54,502,1422
2023-02-25,West Ham,Nott'm Forest,4,0,H,0,0,D,J Gillett,18,8,5,3,8,5,12,3,0,0,0,0,1.75,3.6,5.0,1.78,3.5,4.8,2022/2023,20,25,778,25
2023-02-25,Bournemouth,Man City,1,4,A,0,3,A,P Tierney,13,20,2,5,10,9,4,6,2,2,0,0,10.0,5.75,1.29,11.0,5.5,1.27,2022/2023,21,52,232,1407
2023-02-25,Crystal Palace,Liverpool,0,0,D,0,0,D,D England,6,12,0,4,11,14,5,3,2,5,0,0,4.75,3.8,1.73,4.5,3.75,1.75,2022/2023,26,35,463,1413
2023-02-26,Tottenham,Chelsea,2,0,H,0,0,D,S Attwell,8,10,3,2,10,10,4,4,2,3,0,0,2.55,3.25,2.9,2.5,3.2,2.88,2022/2023,42,31,1263,1504
2023-03-01,Arsenal,Everton,4,0,H,2,0,H,M Oliver,15,8,5,5,5,12,5,1,0,2,0,0,1.36,4.75,10.0,1.32,5.0,9.5,2022/2023,57,21,1425,1068
2023-03-01,Liverpool,Wolves,2,0,H,0,0,D,P Tierney,15,4,6,1,13,14,5,2,2,3,0,0,1.5,4.75,6.0,1.47,4.33,7.0,2022/2023,36,24,1414,372
2023-03-04,Man City,Newcastle,2,0,H,1,0,H,S Hooper,11,5,3,2,8,13,8,4,2,4,0,0,1.45,4.5,7.0,1.44,4.4,7.0,2022/2023,55,41,1410,823
2023-03-04,Arsenal,Bournemouth,3,2,H,0,1,A,C Kavanagh,31,4,9,4,6,8,17,1,0,2,0,0,1.22,7.0,12.0,1.2,6.5,13.0,2022/2023,60,21,1428,232
2023-03-04,Aston Villa,Crystal Palace,1,0,H,1,0,H,C Pawson,8,3,1,0,14,17,2,4,2,3,0,1,2.05,3.3,3.8,2.05,3.3,3.8,2022/2023,31,27,767,464
2023-03-04,Brighton,West Ham,4,0,H,1,0,H,S Attwell,20,3,9,2,6,8,7,3,0,3,0,0,1.8,3.6,4.5,1.75,3.7,4.5,2022/2023,35,23,244,781
2023-03-04,Chelsea,Leeds,1,0,H,0,0,D,M Oliver,13,11,3,2,10,7,5,7,2,0,0,0,1.62,4.0,5.5,1.63,3.9,5.25,2022/2023,31,22,1504,152
2023-03-04,Wolves,Tottenham,1,0,H,0,0,D,T Robinson,8,21,5,6,11,18,4,8,1,1,0,0,3.3,3.4,2.2,3.3,3.3,2.2,2022/2023,24,45,372,1266
2023-03-04,Southampton,Leicester,1,0,H,1,0,H,R Jones,11,11,5,0,12,11,3,4,4,2,0,0,2.75,3.3,2.6,2.7,3.25,2.6,2022/2023,18,24,573,502
2023-03-05,Nott'm Forest,Everton,2,2,D,1,2,A,J Brooks,10,10,4,3,11,17,3,3,3,5,0,0,2.7,3.0,2.88,2.62,3.0,2.88,2022/2023,25,21,25,1068
2023-03-05,Liverpool,Man United,7,0,H,1,0,H,A Madley,18,8,8,4,13,14,4,3,2,3,0,0,2.38,3.6,2.88,2.38,3.6,2.75,2022/2023,39,49,1417,1507
2023-03-06,Brentford,Fulham,3,2,H,1,1,D,A Taylor,14,9,6,5,12,17,2,3,0,3,0,0,1.95,3.6,3.75,2.0,3.5,3.6,2022/2023,35,39,81,587
2023-03-11,Bournemouth,Liverpool,1,0,H,1,0,H,J Brooks,5,15,2,6,7,9,3,8,2,1,0,0,7.5,5.0,1.4,7.0,4.6,1.42,2022/2023,21,42,232,1420
2023-03-11,Everton,Brentford,1,0,H,1,0,H,S Hooper,13,12,6,4,11,12,5,8,2,1,0,0,2.7,3.25,2.7,2.62,3.2,2.7,2022/2023,22,38,1069,84
2023-03-11,Leeds,Brighton,2,2,D,1,1,D,P Tierney,12,14,4,2,12,9,4,7,1,1,0,0,3.75,3.6,1.95,3.75,3.6,1.95,2022/2023,22,38,152,247
2023-03-11,Leicester,Chelsea,1,3,A,1,2,A,A Marriner,17,12,7,6,10,11,2,5,1,2,1,0,3.75,3.5,1.95,3.7,3.5,2.0,2022/2023,24,34,502,1507
2023-03-11,Tottenham,Nott'm Forest,3,1,H,2,0,H,C Pawson,15,9,7,5,13,13,2,10,3,1,0,0,1.44,4.75,7.0,1.42,4.4,7.5,2022/2023,45,26,1266,26
2023-03-11,Crystal Palace,Man City,0,1,A,0,0,D,R Jones,4,14,0,4,11,17,2,6,2,2,0,0,9.0,4.75,1.36,9.0,5.0,1.33,2022/2023,27,58,464,1413
2023-03-12,Fulham,Arsenal,0,3,A,0,3,A,D Coote,12,15,2,7,10,9,4,8,0,1,0,0,6.0,4.0,1.57,5.8,4.0,1.57,2022/2023,39,63,587,1431
2023-03-12,Man United,Southampton,0,0,D,0,0,D,A Taylor,10,17,4,4,12,9,7,8,2,0,0,0,1.36,5.0,9.0,1.33,5.0,9.0,2022/2023,49,21,1507,576
2023-03-12,West Ham,Aston Villa,1,1,D,1,1,D,C Kavanagh,17,12,6,4,8,6,13,2,1,0,0,0,2.2,3.3,3.4,2.2,3.3,3.3,2022/2023,23,34,781,770
2023-03-12,Newcastle,Wolves,2,1,H,1,0,H,A Madley,19,7,8,4,11,10,10,3,1,2,0,0,1.65,3.75,5.5,1.67,3.7,5.25,2022/2023,41,27,823,375
2023-03-15,Brighton,Crystal Palace,1,0,H,1,0,H,P Bankes,11,11,5,3,13,20,1,4,1,2,0,0,1.44,4.2,8.0,1.44,4.2,7.5,2022/2023,39,27,248,464
2023-03-15,Southampton,Brentford,0,2,A,0,1,A,M Salisbury,7,11,1,5,14,10,3,3,1,2,0,0,2.88,3.25,2.5,2.9,3.25,2.45,2022/2023,22,38,577,84
2023-03-17,Nott'm Forest,Newcastle,1,2,A,1,1,D,P Tierney,5,15,3,4,17,9,3,7,5,1,0,0,5.5,3.8,1.62,5.5,3.7,1.65,2022/2023,26,44,26,826
2023-03-18,Aston Villa,Bournemouth,3,0,H,1,0,H,R Jones,20,10,9,3,8,13,9,6,1,4,0,0,1.7,3.8,5.0,1.7,3.75,4.8,2022/2023,35,24,771,235
2023-03-18,Brentford,Leicester,1,1,D,1,0,H,D Bond,11,14,2,1,10,11,8,4,1,2,1,0,1.91,3.6,3.75,1.95,3.6,3.75,2022/2023,41,24,87,502
2023-03-18,Southampton,Tottenham,3,3,D,0,1,A,S Hooper,19,17,7,3,13,8,10,3,1,1,0,0,4.75,3.6,1.75,4.5,3.5,1.8,2022/2023,22,48,577,1269
2023-03-18,Wolves,Leeds,2,4,A,0,1,A,M Salisbury,23,11,8,4,15,9,5,4,3,5,1,0,2.25,3.2,3.3,2.25,3.2,3.25,2022/2023,27,23,375,153
2023-03-18,Chelsea,Everton,2,2,D,0,0,D,D England,20,12,7,3,8,12,8,2,2,2,0,0,1.5,4.2,7.5,1.47,4.0,7.5,2022/2023,37,25,1510,1072
2023-03-19,Arsenal,Crystal Palace,4,1,H,2,0,H,S Attwell,15,8,5,4,8,10,5,4,0,1,0,0,1.25,5.5,15.0,1.24,5.5,15.0,2022/2023,66,27,1434,464
2023-04-01,Man City,Liverpool,4,1,H,1,1,D,S Hooper,17,4,8,1,9,12,7,1,1,1,0,0,1.62,4.2,5.0,1.62,4.0,5.25,2022/2023,61,42,1416,1420
2023-04-01,Arsenal,Leeds,4,1,H,1,0,H,D England,13,7,6,5,11,13,4,3,0,2,0,0,1.29,6.0,9.0,1.27,5.5,11.0,2022/2023,69,26,1437,156
2023-04-01,Bournemouth,Fulham,2,1,H,0,1,A,P Bankes,12,10,7,2,15,13,4,3,1,4,0,0,2.55,3.3,2.8,2.55,3.25,2.75,2022/2023,24,39,235,587
2023-04-01,Brighton,Brentford,3,3,D,2,2,D,M Oliver,33,7,15,5,16,10,14,0,2,1,0,0,1.67,4.0,5.0,1.65,3.9,5.0,2022/2023,42,42,251,88
2023-04-01,Crystal Palace,Leicester,2,1,H,0,0,D,T Robinson,31,3,9,2,12,16,10,1,3,4,0,0,2.5,3.25,2.9,2.5,3.2,2.88,2022/2023,27,25,464,503
2023-04-01,Nott'm Forest,Wolves,1,1,D,1,0,H,C Kavanagh,17,8,7,1,14,13,4,3,3,5,0,0,3.0,3.1,2.55,2.88,3.1,2.55,2022/2023,26,27,26,375
2023-04-01,Chelsea,Aston Villa,0,2,A,0,1,A,A Madley,27,5,8,2,14,16,13,2,3,3,0,0,1.67,3.8,5.25,1.67,3.7,5.25,2022/2023,38,38,1511,774
2023-04-02,West Ham,Southampton,1,0,H,1,0,H,P Tierney,12,9,2,3,10,11,5,3,0,2,0,0,1.73,3.6,5.0,1.73,3.6,5.0,2022/2023,24,23,782,578
2023-04-02,Newcastle,Man United,2,0,H,0,0,D,S Attwell,22,6,6,1,8,12,7,4,0,0,0,0,2.4,3.4,2.9,2.38,3.4,2.88,2022/2023,47,50,829,1508
2023-04-03,Everton,Tottenham,1,1,D,0,0,D,D Coote,15,8,6,2,10,14,3,3,0,3,1,1,3.4,3.3,2.2,3.5,3.2,2.15,2022/2023,26,49,1073,1270
2023-04-04,Bournemouth,Brighton,0,2,A,0,1,A,D Bond,14,16,3,6,11,5,5,5,1,1,0,0,6.0,4.2,1.53,6.0,4.0,1.55,2022/2023,27,43,238,252
2023-04-04,Leeds,Nott'm Forest,2,1,H,2,1,H,R Jones,21,13,6,1,11,13,11,4,1,4,0,0,1.7,3.75,5.0,1.73,3.6,5.0,2022/2023,26,27,156,27
2023-04-04,Leicester,Aston Villa,1,2,A,1,1,D,G Scott,9,15,4,5,10,14,4,8,2,0,1,0,2.55,3.3,2.75,2.45,3.4,2.8,2022/2023,25,41,503,777
2023-04-04,Chelsea,Liverpool,0,0,D,0,0,D,A Taylor,12,7,3,4,6,17,3,5,1,4,0,0,2.2,3.4,3.25,2.25,3.3,3.2,2022/2023,38,42,1511,1420
2023-04-05,Man United,Brentford,1,0,H,1,0,H,J Brooks,18,6,3,1,8,13,12,3,3,2,0,0,1.65,4.0,5.0,1.63,4.0,5.0,2022/2023,50,43,1508,89
2023-04-05,West Ham,Newcastle,1,5,A,1,2,A,C Pawson,7,15,2,8,11,12,7,6,2,1,0,0,3.6,3.25,2.15,3.5,3.3,2.15,2022/2023,27,50,785,832
2023-04-08,Man United,Everton,2,0,H,1,0,H,M Oliver,29,15,11,1,10,9,10,4,0,0,0,0,1.5,4.33,6.5,1.47,4.2,7.0,2022/2023,53,27,1511,1074
2023-04-08,Aston Villa,Nott'm Forest,2,0,H,0,0,D,A Taylor,8,6,3,2,7,17,1,8,3,4,0,0,1.6,4.2,5.25,1.6,3.8,5.8,2022/2023,44,27,780,27
2023-04-08,Brentford,Newcastle,1,2,A,1,0,H,C Kavanagh,12,10,6,4,10,15,6,5,0,0,0,0,3.6,3.4,2.05,3.7,3.3,2.05,2022/2023,43,53,89,835
2023-04-08,Fulham,West Ham,0,1,A,0,1,A,J Gillett,16,9,3,5,10,12,11,4,1,1,0,0,2.8,3.25,2.63,2.75,3.2,2.62,2022/2023,39,27,587,785
2023-04-08,Leicester,Bournemouth,0,1,A,0,1,A,D Coote,14,19,4,7,10,13,6,6,0,3,0,0,1.83,3.75,4.2,1.83,3.6,4.2,2022/2023,25,27,503,238
2023-04-08,Tottenham,Brighton,2,1,H,1,1,D,S Attwell,9,17,3,4,15,15,3,7,3,1,0,0,2.55,3.5,2.7,2.5,3.5,2.7,2022/2023,50,46,1271,255
2023-04-08,Wolves,Chelsea,1,0,H,1,0,H,P Bankes,9,13,4,1,14,10,8,8,2,5,0,0,4.2,3.5,1.91,4.2,3.3,1.95,2022/2023,28,39,376,1512
2023-04-08,Southampton,Man City,1,4,A,0,1,A,R Jones,4,13,1,8,6,10,0,10,0,2,0,0,11.0,6.0,1.25,13.0,5.8,1.24,2022/2023,23,64,578,1419
2023-04-09,Leeds,Crystal Palace,1,5,A,1,1,D,S Hooper,11,16,7,8,11,8,2,4,3,1,0,0,2.1,3.4,3.6,2.1,3.25,3.6,2022/2023,29,30,159,467
2023-04-09,Liverpool,Arsenal,2,2,D,1,2,A,P Tierney,21,9,6,5,11,11,5,4,4,4,0,0,2.88,3.6,2.38,2.7,3.6,2.4,2022/2023,43,72,1421,1440
2023-04-15,Aston Villa,Newcastle,3,0,H,1,0,H,J Brooks,16,8,6,2,13,15,7,2,1,1,0,0,3.6,3.4,2.05,3.6,3.3,2.1,2022/2023,47,56,783,838
2023-04-15,Chelsea,Brighton,1,2,A,1,1,D,R Jones,8,26,2,10,11,11,2,8,2,2,0,0,2.63,3.4,2.63,2.62,3.3,2.62,2022/2023,39,46,1512,255
2023-04-15,Everton,Fulham,1,3,A,1,1,D,A Taylor,15,21,7,7,10,6,4,8,3,2,0,0,2.05,3.4,3.7,2.05,3.25,3.8,2022/2023,27,39,1074,587
2023-04-15,Southampton,Crystal Palace,0,2,A,0,0,D,M Oliver,11,9,4,2,6,13,6,2,3,1,0,0,2.8,3.1,2.7,2.75,3.2,2.6,2022/2023,23,33,578,470
2023-04-15,Tottenham,Bournemouth,2,3,A,1,1,D,A Madley,24,6,8,6,8,9,8,1,1,2,0,0,1.45,4.5,7.0,1.47,4.33,7.0,2022/2023,53,30,1274,241
2023-04-15,Wolves,Brentford,2,0,H,1,0,H,P Tierney,11,10,9,3,12,8,5,2,1,1,0,0,2.45,3.1,3.0,2.45,3.1,3.0,2022/2023,31,43,379,89
2023-04-15,Man City,Leicester,3,1,H,3,0,H,D England,12,10,4,4,8,8,6,2,1,1,0,0,1.14,8.5,15.0,1.14,7.5,19.0,2022/2023,67,25,1422,503
2023-04-16,West Ham,Arsenal,2,2,D,1,2,A,D Coote,16,11,3,5,11,8,7,2,1,2,0,0,6.0,4.2,1.55,5.8,4.0,1.57,2022/2023,30,73,788,1441
2023-04-16,Nott'm Forest,Man United,0,2,A,0,1,A,S Hooper,6,22,0,8,9,9,4,9,2,2,0,0,5.5,4.0,1.62,5.0,3.8,1.67,2022/2023,27,56,27,1514
2023-04-17,Leeds,Liverpool,1,6,A,0,2,A,C Pawson,13,13,3,7,6,12,4,2,0,1,0,0,4.2,4.2,1.73,4.33,4.0,1.73,2022/2023,29,44,159,1422
2023-04-21,Arsenal,Southampton,3,3,D,1,2,A,S Hooper,25,8,6,6,10,14,7,2,1,5,0,0,1.2,7.0,13.0,1.18,7.0,15.0,2022/2023,74,23,1442,578
2023-04-22,Fulham,Leeds,2,1,H,0,0,D,P Bankes,12,10,5,2,10,15,8,6,1,4,0,0,2.3,3.4,3.1,2.35,3.4,2.9,2022/2023,42,29,590,159
2023-04-22,Brentford,Aston Villa,1,1,D,0,0,D,M Salisbury,6,14,5,2,12,8,8,4,3,2,0,0,2.5,3.25,2.88,2.5,3.3,2.8,2022/2023,43,50,89,786
2023-04-22,Crystal Palace,Everton,0,0,D,0,0,D,J Brooks,12,10,2,5,12,14,8,1,1,1,0,1,2.05,3.2,3.75,2.1,3.2,3.75,2022/2023,36,27,473,1074
2023-04-22,Leicester,Wolves,2,1,H,1,1,D,A Madley,15,16,8,3,17,16,1,7,1,3,0,0,2.38,3.3,3.0,2.4,3.2,3.0,2022/2023,25,34,503,382
2023-04-22,Liverpool,Nott'm Forest,3,2,H,0,0,D,M Oliver,18,11,6,5,9,12,9,3,0,1,0,0,1.17,7.5,17.0,1.17,7.0,17.0,2022/2023,47,27,1425,27
2023-04-23,Bournemouth,West Ham,0,4,A,0,3,A,A Taylor,17,18,5,10,7,8,8,5,1,2,0,0,2.88,3.2,2.55,2.8,3.2,2.55,2022/2023,33,31,244,789
2023-04-23,Newcastle,Tottenham,6,1,H,5,0,H,D Coote,25,11,8,3,7,13,9,3,0,3,0,0,1.83,3.75,4.2,1.85,3.7,4.0,2022/2023,56,53,838,1274
2023-04-25,Wolves,Crystal Palace,2,0,H,1,0,H,R Jones,9,14,3,4,13,14,6,11,5,4,0,0,2.45,3.2,3.0,2.5,3.0,3.1,2022/2023,34,37,382,474
2023-04-25,Aston Villa,Fulham,1,0,H,1,0,H,T Bramall,14,1,3,0,6,18,8,2,3,2,0,0,1.75,4.0,4.2,1.8,3.6,4.4,2022/2023,51,45,787,593
2023-04-25,Leeds,Leicester,1,1,D,1,0,H,P Tierney,13,15,3,3,14,15,3,6,4,2,0,0,2.3,3.5,3.0,2.35,3.4,2.9,2022/2023,29,28,159,506
2023-04-26,Nott'm Forest,Brighton,3,1,H,1,1,D,J Gillett,12,17,5,7,7,8,2,7,2,0,0,0,6.0,4.2,1.53,6.0,4.2,1.52,2022/2023,27,49,27,258
2023-04-26,Chelsea,Brentford,0,2,A,0,1,A,A Madley,15,7,4,1,5,13,5,2,1,2,0,0,1.7,4.0,4.75,1.67,3.8,5.0,2022/2023,39,44,1512,90
2023-04-26,West Ham,Liverpool,1,2,A,1,1,D,C Kavanagh,7,20,2,4,6,8,3,6,0,0,0,0,3.9,3.9,1.85,3.9,3.7,1.88,2022/2023,34,50,792,1428
2023-04-26,Man City,Arsenal,4,1,H,2,0,H,M Oliver,14,8,9,2,13,13,1,3,3,1,0,0,1.55,4.5,5.25,1.52,4.33,5.8,2022/2023,70,75,1425,1443
2023-04-27,Everton,Newcastle,1,4,A,0,1,A,A Marriner,13,15,5,8,8,6,3,14,2,1,0,0,4.75,3.6,1.73,4.75,3.5,1.78,2022/2023,28,59,1075,841
2023-04-27,Southampton,Bournemouth,0,1,A,0,0,D,D England,11,16,2,2,9,11,6,4,0,3,0,0,2.25,3.4,3.2,2.25,3.3,3.2,2022/2023,24,33,579,244
2023-04-27,Tottenham,Man United,2,2,D,0,2,A,A Taylor,18,17,7,8,8,7,6,8,1,2,0,0,2.8,3.6,2.4,2.8,3.5,2.38,2022/2023,53,59,1274,1517
2023-04-29,Crystal Palace,West Ham,4,3,H,3,2,H,C Pawson,16,8,6,4,9,17,8,5,1,2,0,0,2.63,3.25,2.75,2.7,3.1,2.7,2022/2023,37,34,474,792
2023-04-29,Brentford,Nott'm Forest,2,1,H,0,1,A,P Bankes,14,5,8,3,6,13,6,0,1,2,0,0,1.65,3.8,5.5,1.65,3.7,5.5,2022/2023,47,30,93,30
2023-04-29,Brighton,Wolves,6,0,H,4,0,H,D Coote,22,10,8,2,14,11,2,5,1,1,0,0,1.5,4.33,6.5,1.47,4.2,7.0,2022/2023,49,37,258,385
2023-04-30,Bournemouth,Leeds,4,1,H,2,1,H,C Kavanagh,12,15,7,6,12,14,2,6,1,0,0,0,2.55,3.5,2.7,2.55,3.4,2.7,2022/2023,36,30,247,160
2023-04-30,Fulham,Man City,1,2,A,1,2,A,S Hooper,4,12,1,9,9,10,2,5,1,3,0,0,12.0,6.0,1.25,12.0,5.8,1.24,2022/2023,45,73,593,1428
2023-04-30,Man United,Aston Villa,1,0,H,1,0,H,J Gillett,14,7,6,1,16,7,1,4,2,0,0,0,1.73,3.9,4.6,1.78,3.75,4.33,2022/2023,60,54,1518,790
2023-04-30,Newcastle,Southampton,3,1,H,0,1,A,A Taylor,22,4,5,3,7,10,11,2,1,4,0,0,1.3,5.25,10.0,1.32,5.0,10.0,2022/2023,62,24,844,579
2023-04-30,Liverpool,Tottenham,4,3,H,3,1,H,P Tierney,12,10,4,7,12,6,5,2,3,2,0,0,1.53,4.5,5.75,1.52,4.5,5.5,2022/2023,53,54,1431,1275
2023-05-01,Leicester,Everton,2,2,D,2,1,H,M Oliver,15,23,6,8,10,12,2,9,4,1,0,0,2.0,3.5,3.75,2.05,3.3,3.7,2022/2023,29,28,507,1075
2023-05-02,Arsenal,Chelsea,3,1,H,3,0,H,R Jones,16,7,10,4,10,10,7,2,0,2,0,0,1.6,4.0,5.5,1.57,4.0,5.8,2022/2023,75,39,1443,1512
2023-05-03,Liverpool,Fulham,1,0,H,1,0,H,S Attwell,15,9,3,3,10,8,7,5,0,0,0,0,1.25,5.75,11.0,1.25,5.8,11.0,2022/2023,56,45,1434,593
2023-05-03,Man City,West Ham,3,0,H,0,0,D,J Brooks,16,6,7,2,8,8,6,3,0,1,0,0,1.2,7.0,13.0,1.18,7.0,15.0,2022/2023,76,34,1431,792
2023-05-04,Brighton,Man United,1,0,H,0,0,D,A Marriner,22,16,6,5,10,14,8,6,4,4,0,0,1.95,3.5,3.75,2.0,3.7,3.4,2022/2023,52,63,261,1521
2023-05-06,Bournemouth,Chelsea,1,3,A,1,1,D,J Brooks,10,11,4,5,9,11,7,7,1,3,0,0,3.3,3.5,2.15,3.4,3.4,2.1,2022/2023,39,39,250,1512
2023-05-06,Man City,Leeds,2,1,H,2,0,H,A Madley,18,4,6,2,3,16,10,1,0,3,0,0,1.17,8.5,15.0,1.15,7.5,17.0,2022/2023,79,30,1434,160
2023-05-06,Tottenham,Crystal Palace,1,0,H,1,0,H,D England,8,7,3,2,15,14,8,4,3,5,0,0,1.8,3.8,4.2,1.78,3.75,4.33,2022/2023,54,40,1275,477
2023-05-06,Wolves,Aston Villa,1,0,H,1,0,H,S Attwell,6,16,2,3,20,9,5,6,3,3,0,0,2.88,3.3,2.5,3.0,3.2,2.45,2022/2023,37,54,385,790
2023-05-06,Liverpool,Brentford,1,0,H,1,0,H,A Taylor,15,5,5,1,19,10,7,3,4,2,0,0,1.44,5.0,6.0,1.47,4.6,6.0,2022/2023,59,50,1437,96
2023-05-07,Newcastle,Arsenal,0,2,A,0,1,A,C Kavanagh,12,10,5,6,16,12,9,4,2,1,0,0,2.45,3.75,2.63,2.5,3.6,2.62,2022/2023,65,78,847,1446
2023-05-07,West Ham,Man United,1,0,H,1,0,H,P Bankes,15,19,4,4,4,9,5,6,0,2,0,0,3.4,3.75,2.05,3.3,3.6,2.1,2022/2023,34,63,792,1521
2023-05-08,Fulham,Leicester,5,3,H,3,0,H,R Jones,17,18,7,9,13,15,2,7,0,3,0,0,2.63,3.5,2.6,2.6,3.5,2.55,2022/2023,45,30,593,508
2023-05-08,Brighton,Everton,1,5,A,0,3,A,S Hooper,23,10,5,5,11,13,15,1,1,5,0,0,1.33,5.25,9.0,1.33,5.0,9.0,2022/2023,55,29,264,1076
2023-05-08,Nott'm Forest,Southampton,4,3,H,3,1,H,M Oliver,9,19,4,5,16,10,2,11,1,0,0,0,2.1,3.6,3.4,2.1,3.4,3.5,2022/2023,30,24,30,579
2023-05-13,Leeds,Newcastle,2,2,D,1,1,D,S Hooper,9,18,4,5,16,14,2,6,3,2,1,0,4.33,4.2,1.7,4.6,4.0,1.7,2022/2023,30,65,160,847
2023-05-13,Aston Villa,Tottenham,2,1,H,1,0,H,P Bankes,8,5,4,2,9,14,8,3,3,3,0,0,2.25,3.6,2.9,2.2,3.5,3.1,2022/2023,54,57,790,1278
2023-05-13,Chelsea,Nott'm Forest,2,2,D,0,1,A,P Tierney,14,11,6,2,13,15,2,5,3,1,0,0,1.5,4.5,6.0,1.5,4.2,6.5,2022/2023,42,33,1515,33
2023-05-13,Crystal Palace,Bournemouth,2,0,H,1,0,H,M Salisbury,17,5,5,0,5,12,11,2,0,2,0,0,1.83,3.6,4.2,1.83,3.6,4.2,2022/2023,40,39,477,250
2023-05-13,Man United,Wolves,2,0,H,1,0,H,J Brooks,27,5,9,0,9,9,11,7,3,2,0,0,1.36,5.0,7.5,1.36,4.8,8.5,2022/2023,63,40,1521,388
2023-05-13,Southampton,Fulham,0,2,A,0,0,D,T Bramall,5,9,1,4,17,12,1,8,2,0,0,0,2.75,3.3,2.5,2.88,3.3,2.45,2022/2023,24,48,579,596
2023-05-14,Brentford,West Ham,2,0,H,2,0,H,M Oliver,24,4,10,4,5,5,7,5,1,0,0,0,2.0,3.5,3.6,2.05,3.4,3.6,2022/2023,50,37,96,795
2023-05-14,Everton,Man City,0,3,A,0,2,A,A Taylor,7,9,3,4,12,4,8,6,1,0,0,0,9.0,4.75,1.36,9.0,4.8,1.35,2022/2023,32,82,1079,1437
2023-05-14,Arsenal,Brighton,0,3,A,0,0,D,A Madley,14,12,2,6,13,17,5,2,1,2,0,0,1.73,4.2,4.2,1.73,4.0,4.33,2022/2023,81,55,1449,264
2023-05-15,Leicester,Liverpool,0,3,A,0,2,A,C Pawson,4,16,4,5,11,17,4,4,2,1,0,0,5.25,4.33,1.57,5.0,4.4,1.57,2022/2023,30,62,508,1440
2023-05-18,Newcastle,Brighton,4,1,H,2,0,H,R Jones,22,8,9,2,17,16,6,1,2,4,0,0,2.0,3.8,3.5,2.0,3.7,3.4,2022/2023,66,58,848,267
